ACCIDENT_NO,SURFACE_COND,SURFACE_COND_DESC,SURFACE_COND_SEQ
T20220009445,1,Dry,0
T20220009368,1,Dry,1
T20220012209,1,Dry,1
T20220009545,2,Wet,1
T20220013228,1,Dry,0
T20220010428,1,Dry,1
T20220009529,1,Dry,1
T20220009514,1,Dry,1
T20220012856,2,Wet,1
T20220011716,1,Dry,0
T20220011636,9,Unk.,1
T20220013978,1,Dry,0
T20220009530,1,Dry,1
T20220009459,1,Dry,1
T20220009458,2,Wet,0
T20220009453,1,Dry,1
T20220009449,1,Dry,0
T20220009435,1,Dry,1
T20220009897,1,Dry,1
T20220009463,1,Dry,0
T20220012672,1,Dry,0
T20220009465,1,Dry,0
T20220009653,1,Dry,0
T20220009467,1,Dry,1
T20220009469,2,Wet,1
T20220009443,1,Dry,1
T20220009471,1,Dry,1
T20220009442,1,Dry,1
T20220009478,1,Dry,1
T20220009482,1,Dry,1
T20220009483,1,Dry,1
T20220009497,1,Dry,1
T20220009485,1,Dry,1
T20220009486,2,Wet,1
T20220009908,1,Dry,1
T20220009584,1,Dry,1
T20220009464,1,Dry,0
T20220009491,1,Dry,1
T20220010287,1,Dry,0
T20220009496,1,Dry,1
T20220009498,1,Dry,1
T20220009500,1,Dry,1
T20220009501,1,Dry,0
T20220009555,1,Dry,1
T20220009503,1,Dry,1
T20220009579,1,Dry,0
T20220009507,1,Dry,1
T20220009563,2,Wet,1
T20220009542,1,Dry,1
T20220010781,2,Wet,0
T20220013443,1,Dry,0
T20220009724,9,Unk.,0
T20220009559,1,Dry,0
T20220012121,2,Wet,0
T20220009547,1,Dry,1
T20220009929,1,Dry,1
T20220010726,2,Wet,1
T20220009544,1,Dry,1
T20220009611,1,Dry,1
T20220009642,2,Wet,0
T20220012253,1,Dry,1
T20220009762,2,Wet,1
T20220012826,2,Wet,0
T20220011892,9,Unk.,0
T20220009609,2,Wet,1
T20220009516,1,Dry,0
T20220011060,2,Wet,1
T20220009606,2,Wet,0
T20220009602,2,Wet,1
T20220009601,2,Wet,1
T20220009585,1,Dry,0
T20220009598,2,Wet,1
T20220009596,2,Wet,0
T20220010842,1,Dry,0
T20220009553,1,Dry,1
T20220009593,1,Dry,1
T20220009591,2,Wet,0
T20220009590,2,Wet,0
T20220009557,1,Dry,1
T20220009614,2,Wet,0
T20220009589,1,Dry,0
T20220010160,2,Wet,0
T20220010321,2,Wet,0
T20220009914,1,Dry,1
T20220022404,2,Wet,1
T20220009572,1,Dry,0
T20220009570,1,Dry,1
T20220009567,1,Dry,1
T20220009554,1,Dry,0
T20220012300,1,Dry,0
T20220009519,1,Dry,0
T20220009580,1,Dry,1
T20220010151,2,Wet,1
T20220013626,1,Dry,0
T20220009522,1,Dry,0
T20220012094,2,Wet,1
T20220009525,1,Dry,1
T20220009998,2,Wet,1
T20220010544,1,Dry,0
T20220010560,1,Dry,1
T20220009622,1,Dry,0
T20220010267,1,Dry,0
T20220009700,1,Dry,0
T20220009586,1,Dry,1
T20220009576,1,Dry,0
T20220009708,1,Dry,1
T20220009988,2,Wet,1
T20220009612,2,Wet,1
T20220009588,2,Wet,1
T20220009564,1,Dry,1
T20220009508,1,Dry,1
T20220009573,1,Dry,1
T20220009646,3,Muddy,1
T20220009643,1,Dry,0
T20220009978,1,Dry,1
T20220009639,2,Wet,1
T20220009637,1,Dry,1
T20220009635,1,Dry,1
T20220009702,1,Dry,1
T20220009632,1,Dry,1
T20220009630,1,Dry,0
T20220009696,1,Dry,0
T20220009694,1,Dry,0
T20220009763,1,Dry,0
T20220009628,1,Dry,0
T20220009627,2,Wet,1
T20220009626,1,Dry,1
T20220009690,1,Dry,1
T20220009689,1,Dry,1
T20220009624,2,Wet,1
T20220012238,1,Dry,0
T20220009683,1,Dry,1
T20220009681,1,Dry,1
T20220009680,1,Dry,1
T20220009679,3,Muddy,2
T20220009678,1,Dry,1
T20220009677,1,Dry,1
T20220009819,1,Dry,1
T20220009675,1,Dry,1
T20220011289,1,Dry,1
T20220009672,1,Dry,1
T20220009734,3,Muddy,0
T20220009671,1,Dry,1
T20220013084,2,Wet,1
T20220009667,1,Dry,0
T20220009801,1,Dry,0
T20220009799,2,Wet,1
T20220009666,1,Dry,0
T20220009664,1,Dry,0
T20220009663,1,Dry,0
T20220009792,1,Dry,1
T20220009641,1,Dry,1
T20220010135,1,Dry,0
T20220009651,1,Dry,0
T20220009648,1,Dry,1
T20220009647,1,Dry,0
T20220009742,1,Dry,0
T20220009764,1,Dry,1
T20220009758,1,Dry,1
T20220009757,1,Dry,1
T20220009756,1,Dry,1
T20220009755,1,Dry,0
T20220009753,1,Dry,1
T20220010799,1,Dry,1
T20220009751,1,Dry,1
T20220010027,3,Muddy,0
T20220010097,1,Dry,0
T20220009743,1,Dry,1
T20220009748,1,Dry,1
T20220009747,1,Dry,1
T20220009693,1,Dry,1
T20220012317,1,Dry,1
T20220009736,1,Dry,0
T20220009745,3,Muddy,2
T20220009713,1,Dry,1
T20220009699,1,Dry,1
T20220009712,1,Dry,1
T20220009711,1,Dry,1
T20220009733,1,Dry,1
T20220021209,1,Dry,0
T20220009741,1,Dry,0
T20220009701,1,Dry,1
T20220009827,9,Unk.,1
T20220009866,1,Dry,1
T20220009814,1,Dry,0
T20220015887,2,Wet,1
T20220022520,1,Dry,0
T20220009808,1,Dry,1
T20220009884,2,Wet,1
T20220010436,3,Muddy,1
T20220009769,1,Dry,1
T20220009788,1,Dry,0
T20220009739,1,Dry,0
T20220009707,1,Dry,1
T20220012075,3,Muddy,0
T20220009715,1,Dry,1
T20220009778,2,Wet,1
T20220009714,1,Dry,1
T20220009686,1,Dry,0
T20220009777,1,Dry,1
T20220009687,1,Dry,0
T20220009691,1,Dry,0
T20220010161,1,Dry,0
T20220009692,1,Dry,1
T20220009939,1,Dry,1
T20220009842,1,Dry,1
T20220009843,1,Dry,1
T20220009844,1,Dry,1
T20220009845,1,Dry,1
T20220009849,1,Dry,1
T20220009856,1,Dry,0
T20220014775,1,Dry,1
T20220009858,1,Dry,1
T20220010717,9,Unk.,0
T20220009861,1,Dry,1
T20220009865,1,Dry,0
T20220011311,9,Unk.,0
T20220009831,1,Dry,1
T20220010063,1,Dry,0
T20220015708,9,Unk.,0
T20220009862,1,Dry,1
T20220009836,1,Dry,0
T20220009835,1,Dry,1
T20220009834,9,Unk.,1
T20220009828,1,Dry,1
T20220010169,1,Dry,0
T20220009817,1,Dry,0
T20220009815,1,Dry,1
T20220010648,1,Dry,0
T20220009813,1,Dry,1
T20220009812,1,Dry,1
T20220009809,1,Dry,1
T20220012743,1,Dry,0
T20220009797,1,Dry,1
T20220009796,1,Dry,1
T20220009793,1,Dry,1
T20220009790,1,Dry,0
T20220011531,1,Dry,0
T20220009787,1,Dry,1
T20220009786,1,Dry,1
T20220009784,1,Dry,0
T20220009782,1,Dry,1
T20220009779,1,Dry,1
T20220009839,1,Dry,1
T20220009838,1,Dry,1
T20220009775,1,Dry,1
T20220011676,1,Dry,1
T20220012236,1,Dry,0
T20220011310,1,Dry,0
T20220010218,1,Dry,1
T20220011981,9,Unk.,1
T20220010468,1,Dry,1
T20220010072,1,Dry,1
T20220011614,1,Dry,0
T20230017466,1,Dry,1
T20220012547,9,Unk.,0
T20220018129,1,Dry,0
T20220012917,1,Dry,0
T20220009931,1,Dry,1
T20220009873,1,Dry,1
T20220009875,1,Dry,0
T20220009878,1,Dry,1
T20220009882,1,Dry,1
T20220009885,1,Dry,1
T20220009886,1,Dry,0
T20220010796,1,Dry,1
T20220009889,1,Dry,0
T20220009890,1,Dry,1
T20220009900,1,Dry,0
T20220009912,1,Dry,1
T20220009915,1,Dry,0
T20220009916,1,Dry,0
T20220009917,1,Dry,1
T20220009920,1,Dry,0
T20220009928,1,Dry,1
T20220009936,1,Dry,0
T20220009941,1,Dry,1
T20220009944,1,Dry,0
T20220009948,1,Dry,1
T20220009949,1,Dry,1
T20220009952,1,Dry,0
T20220009953,1,Dry,1
T20220009954,1,Dry,0
T20220009960,1,Dry,0
T20220009965,1,Dry,0
T20220009966,1,Dry,0
T20220013950,1,Dry,1
T20220009999,1,Dry,1
T20220010152,1,Dry,0
T20220010573,1,Dry,1
T20220010029,2,Wet,0
T20220010073,1,Dry,1
T20220009970,2,Wet,1
T20220010084,2,Wet,0
T20220009969,1,Dry,1
T20220009964,1,Dry,1
T20220010091,9,Unk.,0
T20220009958,1,Dry,0
T20220010168,1,Dry,0
T20220010030,2,Wet,0
T20220011092,1,Dry,0
T20220012084,1,Dry,0
T20220010129,9,Unk.,0
T20220010032,2,Wet,0
T20220009991,2,Wet,0
T20220010872,2,Wet,1
T20220010103,2,Wet,0
T20220010015,2,Wet,0
T20220010211,1,Dry,0
T20220010034,2,Wet,0
T20220010035,2,Wet,1
T20220010038,1,Dry,1
T20220011147,2,Wet,0
T20220010040,2,Wet,1
T20220010041,2,Wet,0
T20220011467,1,Dry,0
T20220010042,1,Dry,0
T20220009981,2,Wet,1
T20220010045,2,Wet,1
T20220010046,2,Wet,0
T20220010021,1,Dry,1
T20220010047,2,Wet,0
T20220010048,1,Dry,0
T20220010224,1,Dry,1
T20220010013,1,Dry,1
T20220010009,1,Dry,1
T20220010008,1,Dry,0
T20220010055,1,Dry,1
T20220010247,2,Wet,1
T20220009995,1,Dry,0
T20220009994,2,Wet,1
T20220009993,1,Dry,1
T20220009990,1,Dry,1
T20220011107,2,Wet,1
T20220009983,1,Dry,0
T20220009979,1,Dry,1
T20220010125,2,Wet,1
T20220010023,2,Wet,1
T20220011301,1,Dry,0
T20220010069,1,Dry,1
T20220009977,1,Dry,0
T20220010109,1,Dry,0
T20220010107,5,Icy,1
T20220010104,1,Dry,1
T20220010101,3,Muddy,1
T20220010096,1,Dry,0
T20220010095,1,Dry,1
T20220010094,5,Icy,0
T20220010093,1,Dry,0
T20220010088,2,Wet,0
T20220010085,3,Muddy,1
T20220010080,1,Dry,0
T20220010074,1,Dry,0
T20220010070,1,Dry,1
T20220010064,1,Dry,1
T20220010060,1,Dry,0
T20220013484,9,Unk.,1
T20220010056,1,Dry,0
T20220011661,2,Wet,0
T20220011662,1,Dry,0
T20220011104,1,Dry,1
T20220011394,1,Dry,0
T20220011007,1,Dry,0
T20220010538,1,Dry,1
T20220010196,1,Dry,1
T20220010193,9,Unk.,1
T20220010184,1,Dry,0
T20220011293,1,Dry,0
T20220010127,1,Dry,0
T20220010176,1,Dry,0
T20220010429,1,Dry,1
T20220010423,2,Wet,1
T20220011598,1,Dry,1
T20220010162,1,Dry,0
T20220010153,1,Dry,0
T20220010150,2,Wet,1
T20220010149,1,Dry,0
T20220010147,1,Dry,1
T20220010144,1,Dry,1
T20220010142,1,Dry,0
T20220010138,1,Dry,1
T20220010137,1,Dry,1
T20220010131,1,Dry,1
T20220010061,1,Dry,1
T20220012830,2,Wet,1
T20220010124,2,Wet,0
T20220010761,1,Dry,0
T20220010123,1,Dry,1
T20220010121,1,Dry,0
T20220012864,1,Dry,1
T20220010116,1,Dry,0
T20220010115,1,Dry,1
T20220010112,1,Dry,0
T20220010111,1,Dry,1
T20220010213,1,Dry,0
T20220010214,2,Wet,1
T20220010215,2,Wet,0
T20220010216,1,Dry,0
T20220010156,1,Dry,0
T20220010220,2,Wet,1
T20220010225,2,Wet,0
T20220010226,1,Dry,0
T20220010230,2,Wet,1
T20220010189,1,Dry,1
T20220010191,1,Dry,1
T20220010192,1,Dry,1
T20220010246,2,Wet,0
T20220010194,1,Dry,0
T20220010326,1,Dry,0
T20220010195,1,Dry,0
T20220010741,1,Dry,1
T20220010255,1,Dry,0
T20220010199,1,Dry,1
T20220010206,2,Wet,0
T20220010207,2,Wet,1
T20220010614,1,Dry,1
T20220010212,2,Wet,1
T20220010172,1,Dry,1
T20220017250,1,Dry,0
T20220011002,9,Unk.,1
T20220010231,1,Dry,1
T20220010721,2,Wet,1
T20220010174,1,Dry,1
T20220010408,1,Dry,0
T20220010175,1,Dry,1
T20220010637,9,Unk.,0
T20220010179,1,Dry,1
T20220012132,1,Dry,0
T20220010158,1,Dry,1
T20220010283,2,Wet,1
T20220010286,1,Dry,1
T20220011595,1,Dry,0
T20220010180,1,Dry,0
T20220010155,1,Dry,1
T20220010182,1,Dry,1
T20220010300,1,Dry,0
T20220012332,1,Dry,0
T20220010187,1,Dry,1
T20220011973,9,Unk.,1
T20220010188,1,Dry,1
T20220010257,1,Dry,0
T20220010238,1,Dry,0
T20220010609,1,Dry,0
T20220024999,1,Dry,0
T20220010249,1,Dry,0
T20220010251,2,Wet,1
T20220011510,1,Dry,1
T20220010256,1,Dry,1
T20220010302,1,Dry,1
T20220010259,1,Dry,1
T20220010260,1,Dry,0
T20220010261,9,Unk.,1
T20220010262,1,Dry,1
T20220010265,2,Wet,1
T20220010269,1,Dry,1
T20220010275,3,Muddy,1
T20220010307,1,Dry,1
T20220010279,1,Dry,0
T20220010281,2,Wet,1
T20220010282,1,Dry,1
T20220010288,1,Dry,0
T20220010290,1,Dry,1
T20220010291,1,Dry,1
T20220010309,1,Dry,0
T20220011399,1,Dry,1
T20220013090,1,Dry,1
T20220010466,1,Dry,0
T20220010485,9,Unk.,0
T20220012983,1,Dry,0
T20220010248,1,Dry,0
T20220010533,1,Dry,0
T20220010384,9,Unk.,0
T20220010313,1,Dry,1
T20220011044,2,Wet,0
T20220010317,1,Dry,1
T20220010319,9,Unk.,0
T20220010322,1,Dry,0
T20220010337,2,Wet,0
T20220010341,1,Dry,1
T20220010342,2,Wet,1
T20220010310,1,Dry,1
T20220010316,2,Wet,1
T20220010344,1,Dry,0
T20220010345,1,Dry,0
T20220010631,1,Dry,1
T20220010346,1,Dry,1
T20220010497,1,Dry,1
T20220010332,1,Dry,1
T20220012941,1,Dry,0
T20220010295,1,Dry,1
T20220010347,1,Dry,1
T20220010301,1,Dry,1
T20220010348,1,Dry,1
T20220010349,1,Dry,0
T20220010350,1,Dry,1
T20220010404,1,Dry,1
T20220010359,1,Dry,0
T20220010420,1,Dry,0
T20220010367,1,Dry,1
T20220010371,1,Dry,0
T20220010334,3,Muddy,2
T20220010383,1,Dry,1
T20220010312,2,Wet,0
T20220010328,2,Wet,1
T20220010901,1,Dry,0
T20220010360,1,Dry,1
T20220010392,1,Dry,0
T20220010389,1,Dry,1
T20220010441,1,Dry,0
T20220010442,1,Dry,1
T20220010388,1,Dry,0
T20220010385,1,Dry,1
T20220010444,1,Dry,1
T20220010382,1,Dry,0
T20220010381,1,Dry,1
T20220010376,1,Dry,0
T20220010372,2,Wet,1
T20220010445,1,Dry,1
T20220010446,1,Dry,1
T20220010447,1,Dry,1
T20220010453,1,Dry,1
T20220010459,1,Dry,1
T20220010462,1,Dry,1
T20220010464,1,Dry,1
T20220010465,1,Dry,0
T20220010467,1,Dry,0
T20220010469,1,Dry,1
T20220010509,1,Dry,0
T20220010520,1,Dry,0
T20220010542,9,Unk.,0
T20220010585,1,Dry,1
T20220010611,9,Unk.,1
T20220010638,1,Dry,1
T20220010654,1,Dry,0
T20220010701,9,Unk.,0
T20220010871,9,Unk.,1
T20220010948,1,Dry,0
T20220011039,9,Unk.,0
T20220011057,1,Dry,0
T20220011128,1,Dry,1
T20230000192,1,Dry,0
T20220010396,1,Dry,1
T20220010437,1,Dry,1
T20220013581,1,Dry,0
T20220013550,2,Wet,0
T20220012149,9,Unk.,0
T20220012543,1,Dry,1
T20220012182,1,Dry,0
T20220010398,1,Dry,0
T20220010399,1,Dry,1
T20220010407,1,Dry,1
T20220010409,1,Dry,0
T20220010418,9,Unk.,1
T20220010426,1,Dry,1
T20220010430,1,Dry,1
T20220010432,1,Dry,1
T20220010434,5,Icy,1
T20220010530,1,Dry,1
T20220013408,2,Wet,1
T20220010527,1,Dry,0
T20220010524,1,Dry,1
T20220011701,1,Dry,1
T20220010523,1,Dry,0
T20220010522,1,Dry,1
T20220010514,1,Dry,1
T20220010634,1,Dry,0
T20220010735,9,Unk.,0
T20220010511,1,Dry,1
T20220010510,1,Dry,1
T20220011040,1,Dry,1
T20220011397,1,Dry,0
T20220010980,1,Dry,1
T20220010969,1,Dry,0
T20220010630,2,Wet,1
T20220010598,1,Dry,1
T20220010584,1,Dry,1
T20220010581,1,Dry,0
T20220010580,1,Dry,1
T20220012098,1,Dry,0
T20220010501,5,Icy,1
T20220012756,9,Unk.,1
T20220010578,1,Dry,1
T20220010577,1,Dry,1
T20220010574,1,Dry,1
T20220010572,1,Dry,0
T20220010571,1,Dry,0
T20220010570,1,Dry,0
T20220010478,1,Dry,1
T20220010494,1,Dry,1
T20220010568,1,Dry,1
T20220010564,1,Dry,1
T20220010562,1,Dry,1
T20220010559,1,Dry,0
T20220010557,1,Dry,1
T20220010491,1,Dry,0
T20220010555,1,Dry,1
T20220010553,1,Dry,0
T20220010552,1,Dry,1
T20220013843,1,Dry,1
T20220010870,1,Dry,0
T20220012352,1,Dry,0
T20220010551,1,Dry,1
T20220010549,1,Dry,1
T20220010547,1,Dry,1
T20220010541,1,Dry,1
T20220010487,1,Dry,0
T20220010539,1,Dry,1
T20220010483,1,Dry,1
T20220010537,1,Dry,1
T20220011869,1,Dry,1
T20220010606,1,Dry,1
T20220010607,1,Dry,0
T20220010679,1,Dry,0
T20220010671,1,Dry,1
T20220011229,1,Dry,0
T20220010618,1,Dry,1
T20220010621,1,Dry,0
T20220010622,1,Dry,1
T20220010625,1,Dry,1
T20220010628,1,Dry,1
T20220010661,2,Wet,1
T20220010670,1,Dry,1
T20220010635,1,Dry,1
T20220010632,1,Dry,1
T20220010633,1,Dry,1
T20220011124,1,Dry,1
T20220011130,9,Unk.,0
T20220010810,1,Dry,0
T20220010639,1,Dry,1
T20220012441,1,Dry,0
T20220010640,1,Dry,1
T20220011721,1,Dry,0
T20220010641,1,Dry,1
T20220010646,1,Dry,0
T20220010647,1,Dry,1
T20230006394,1,Dry,0
T20220011186,1,Dry,1
T20220017390,1,Dry,0
T20220011452,3,Muddy,1
T20220014197,1,Dry,0
T20220010733,1,Dry,1
T20220010664,9,Unk.,0
T20220010651,1,Dry,1
T20220010702,1,Dry,1
T20220010653,1,Dry,1
T20220010685,2,Wet,1
T20220010662,2,Wet,0
T20220015283,1,Dry,0
T20220010681,1,Dry,0
T20220010680,1,Dry,1
T20220010587,1,Dry,1
T20220010590,1,Dry,1
T20220010665,1,Dry,1
T20220010596,1,Dry,0
T20220010743,1,Dry,1
T20220010812,9,Unk.,1
T20220010751,1,Dry,1
T20220010749,1,Dry,1
T20220010745,1,Dry,1
T20220011504,1,Dry,1
T20220010730,1,Dry,1
T20220010722,1,Dry,0
T20220010715,1,Dry,0
T20220010707,1,Dry,1
T20220013905,2,Wet,0
T20220010742,1,Dry,1
T20220013261,2,Wet,1
T20220010738,1,Dry,1
T20220010737,1,Dry,1
T20220010819,1,Dry,1
T20220010694,1,Dry,0
T20220010752,2,Wet,0
T20220011482,2,Wet,1
T20220010754,2,Wet,1
T20220010758,2,Wet,1
T20220010692,1,Dry,0
T20220014098,1,Dry,1
T20220010689,1,Dry,1
T20220010760,1,Dry,1
T20220011589,1,Dry,1
T20220010699,2,Wet,1
T20220010687,2,Wet,1
T20220011772,1,Dry,0
T20220011065,1,Dry,0
T20220011080,1,Dry,0
T20220010696,2,Wet,1
T20220011773,9,Unk.,1
T20220011378,1,Dry,1
T20220011421,1,Dry,0
T20220010778,1,Dry,0
T20220010684,1,Dry,1
T20220011715,9,Unk.,0
T20220010736,1,Dry,0
T20220010795,1,Dry,1
T20220010858,1,Dry,1
T20220010834,1,Dry,0
T20220010832,1,Dry,0
T20220011134,2,Wet,0
T20220010787,2,Wet,1
T20220010829,1,Dry,0
T20220012328,1,Dry,1
T20220010765,2,Wet,0
T20220016139,1,Dry,0
T20220010772,2,Wet,0
T20220010774,1,Dry,0
T20220010925,2,Wet,1
T20220010777,1,Dry,1
T20220011260,1,Dry,0
T20220019464,1,Dry,1
T20220016718,2,Wet,0
T20220011263,1,Dry,1
T20220010790,2,Wet,1
T20220010818,1,Dry,1
T20220010793,1,Dry,0
T20220013057,2,Wet,1
T20220010797,2,Wet,1
T20220010798,2,Wet,0
T20220012483,1,Dry,0
T20220010803,2,Wet,0
T20220017672,9,Unk.,0
T20220010830,1,Dry,1
T20220010890,9,Unk.,0
T20220010783,3,Muddy,2
T20220010806,1,Dry,1
T20220010808,1,Dry,0
T20220010876,2,Wet,1
T20220010821,1,Dry,1
T20220010809,1,Dry,0
T20220010826,1,Dry,0
T20220010855,1,Dry,1
T20220010784,2,Wet,1
T20220010851,1,Dry,0
T20220010849,2,Wet,1
T20220010844,1,Dry,0
T20220010843,1,Dry,1
T20220010841,2,Wet,0
T20220010840,9,Unk.,0
T20220010838,1,Dry,0
T20220010814,2,Wet,1
T20220010837,1,Dry,1
T20220013105,2,Wet,1
T20220010937,2,Wet,0
T20220011033,1,Dry,1
T20220012607,9,Unk.,1
T20220011894,1,Dry,1
T20220011081,1,Dry,0
T20220011236,1,Dry,0
T20220014058,1,Dry,0
T20220010902,2,Wet,1
T20220010936,1,Dry,1
T20220010922,1,Dry,0
T20220010920,1,Dry,0
T20220010916,1,Dry,1
T20220010914,1,Dry,0
T20220010908,1,Dry,1
T20220012975,1,Dry,1
T20220010900,1,Dry,1
T20220010899,1,Dry,1
T20220020069,9,Unk.,0
T20220010898,1,Dry,0
T20220010896,1,Dry,1
T20220010893,1,Dry,0
T20220010891,1,Dry,1
T20220010886,2,Wet,0
T20220010884,2,Wet,0
T20220010883,2,Wet,0
T20220010875,2,Wet,0
T20220010874,9,Unk.,0
T20220011160,9,Unk.,1
T20220015219,1,Dry,0
T20220011337,9,Unk.,1
T20220010895,2,Wet,0
T20220011730,2,Wet,1
T20220010910,1,Dry,0
T20220011831,1,Dry,0
T20220010956,1,Dry,0
T20220010955,1,Dry,1
T20220010954,1,Dry,0
T20220010951,1,Dry,1
T20220010943,1,Dry,0
T20220010959,1,Dry,1
T20220011961,1,Dry,1
T20220010960,1,Dry,1
T20220010989,1,Dry,1
T20220010965,1,Dry,0
T20220012296,2,Wet,1
T20220011010,2,Wet,1
T20220010968,3,Muddy,1
T20220015119,1,Dry,0
T20220010971,1,Dry,0
T20220012283,1,Dry,0
T20220010991,1,Dry,1
T20220010974,1,Dry,1
T20220010978,1,Dry,1
T20220011361,1,Dry,0
T20220010985,1,Dry,1
T20220011150,1,Dry,1
T20220010986,1,Dry,1
T20220010964,1,Dry,0
T20220011699,9,Unk.,1
T20220011102,2,Wet,1
T20220011012,2,Wet,1
T20220011016,1,Dry,1
T20220011017,1,Dry,0
T20220011018,1,Dry,1
T20220011020,1,Dry,1
T20220011023,1,Dry,1
T20220011026,1,Dry,1
T20220011235,1,Dry,1
T20220011034,1,Dry,1
T20220011035,1,Dry,0
T20220011251,1,Dry,0
T20220011037,1,Dry,1
T20220025178,9,Unk.,0
T20220011046,2,Wet,1
T20220011048,2,Wet,0
T20220011052,2,Wet,0
T20220011054,2,Wet,1
T20220011056,2,Wet,0
T20220011330,1,Dry,0
T20220011070,2,Wet,1
T20220011071,2,Wet,0
T20220011076,1,Dry,1
T20220014316,2,Wet,1
T20220012321,1,Dry,0
T20220011083,2,Wet,0
T20220011084,2,Wet,1
T20220011088,2,Wet,1
T20220011090,2,Wet,1
T20220011093,1,Dry,0
T20220011094,2,Wet,1
T20220011095,1,Dry,1
T20220011096,1,Dry,1
T20220011097,2,Wet,1
T20220011100,2,Wet,1
T20220011101,2,Wet,0
T20220011103,2,Wet,0
T20220011108,2,Wet,1
T20220011110,1,Dry,1
T20220011113,2,Wet,0
T20220011116,1,Dry,1
T20220011728,9,Unk.,0
T20220011126,2,Wet,1
T20220023367,1,Dry,0
T20220012250,9,Unk.,0
T20220011631,9,Unk.,0
T20220011678,1,Dry,0
T20220013585,2,Wet,0
T20220011164,1,Dry,0
T20220011166,2,Wet,0
T20220011184,2,Wet,1
T20220013246,1,Dry,0
T20220011205,1,Dry,1
T20220012746,1,Dry,1
T20220011187,1,Dry,0
T20220011131,2,Wet,1
T20220012745,9,Unk.,0
T20220011607,1,Dry,1
T20220011127,1,Dry,1
T20220011121,1,Dry,1
T20220011119,2,Wet,0
T20220011117,1,Dry,1
T20220011115,1,Dry,1
T20220011112,1,Dry,1
T20220012301,1,Dry,1
T20220011183,1,Dry,1
T20220011179,1,Dry,1
T20220011178,1,Dry,1
T20220011171,1,Dry,0
T20220011168,2,Wet,1
T20220011159,2,Wet,1
T20220011156,1,Dry,1
T20220011155,1,Dry,0
T20220011169,1,Dry,0
T20220011203,1,Dry,0
T20220011195,1,Dry,0
T20220011294,1,Dry,0
T20220011154,1,Dry,1
T20220011193,1,Dry,1
T20220011191,1,Dry,0
T20220012280,1,Dry,1
T20220011190,2,Wet,1
T20220011151,1,Dry,1
T20220011145,1,Dry,0
T20220011189,1,Dry,1
T20220011188,1,Dry,1
T20220011143,1,Dry,1
T20220011142,1,Dry,0
T20220011140,1,Dry,1
T20220012244,1,Dry,0
T20220011136,1,Dry,1
T20230011580,1,Dry,1
T20220011362,1,Dry,1
T20220011222,1,Dry,0
T20220011493,1,Dry,0
T20220011714,1,Dry,0
T20220011572,1,Dry,0
T20220011250,1,Dry,1
T20220021598,1,Dry,0
T20220011654,1,Dry,1
T20220014557,9,Unk.,1
T20230004849,9,Unk.,0
T20220012336,1,Dry,0
T20220011218,1,Dry,1
T20220027392,1,Dry,1
T20220012100,2,Wet,0
T20220011194,1,Dry,0
T20220011198,1,Dry,0
T20220011199,2,Wet,0
T20220011207,2,Wet,1
T20220011217,1,Dry,1
T20220011314,1,Dry,1
T20220011285,1,Dry,1
T20220011278,1,Dry,1
T20220011275,1,Dry,1
T20220011273,2,Wet,0
T20220011271,1,Dry,0
T20220011269,1,Dry,0
T20220011268,1,Dry,0
T20220011262,2,Wet,0
T20220011261,1,Dry,0
T20220011258,1,Dry,0
T20220011256,2,Wet,0
T20220011243,1,Dry,0
T20220011237,2,Wet,1
T20220011234,1,Dry,0
T20220011232,1,Dry,0
T20220011225,1,Dry,0
T20220011224,1,Dry,1
T20220011223,1,Dry,0
T20220011357,1,Dry,0
T20220015858,1,Dry,0
T20220011344,1,Dry,0
T20220011338,1,Dry,1
T20220011336,1,Dry,1
T20220011335,1,Dry,1
T20220011280,1,Dry,1
T20220011334,1,Dry,1
T20220011333,1,Dry,1
T20220011332,1,Dry,0
T20220011331,1,Dry,1
T20220011328,5,Icy,1
T20220011327,1,Dry,1
T20220011322,1,Dry,1
T20220011282,2,Wet,1
T20220011650,1,Dry,1
T20220011319,1,Dry,0
T20220011315,1,Dry,1
T20220011340,1,Dry,0
T20220011305,1,Dry,0
T20220011729,1,Dry,1
T20220011891,9,Unk.,1
T20220011307,1,Dry,0
T20220011643,1,Dry,0
T20220011558,9,Unk.,0
T20220011458,9,Unk.,0
T20220012054,1,Dry,1
T20220011865,9,Unk.,1
T20220011432,1,Dry,1
T20220019009,1,Dry,1
T20220011277,2,Wet,1
T20220011312,1,Dry,0
T20220020162,1,Dry,0
T20220011355,1,Dry,0
T20220015177,1,Dry,1
T20220011492,1,Dry,1
T20220011402,1,Dry,1
T20220011444,1,Dry,0
T20220011390,1,Dry,1
T20220011465,1,Dry,1
T20220011396,1,Dry,1
T20220012027,1,Dry,1
T20220011414,1,Dry,1
T20220011625,9,Unk.,0
T20220011364,1,Dry,0
T20220011449,1,Dry,0
T20220014508,2,Wet,1
T20220011385,1,Dry,1
T20220011384,1,Dry,0
T20220013993,1,Dry,1
T20220011489,1,Dry,0
T20220011815,1,Dry,1
T20220013606,9,Unk.,0
T20220011442,1,Dry,1
T20220011687,1,Dry,0
T20220011404,1,Dry,0
T20220012544,1,Dry,0
T20220011431,1,Dry,1
T20220011430,1,Dry,1
T20220013068,9,Unk.,0
T20220011418,1,Dry,1
